17:04:51, 869.03,4187.33
17:04:52, 868.99,4188.57
17:04:54, 869.02,4187.64
17:04:56, 869.03,4187.33
17:04:57, 869.05,4186.71
17:04:59, 869.06,4186.41
17:05:01, 869.04,4187.02
17:05:02, 869.00,4188.26
17:05:04, 869.02,4187.64
17:05:06, 869.07,4186.09
17:05:07, 868.99,4188.57
17:05:09, 869.06,4186.41
17:05:11, 869.04,4187.02
17:05:12, 869.04,4187.02
17:05:14, 869.06,4186.41
17:05:16, 869.05,4186.71
17:05:17, 869.02,4187.64
17:05:19, 869.02,4187.64
17:05:20, 869.05,4186.71
17:05:22, 869.07,4186.09
17:05:24, 869.03,4187.33
17:05:25, 869.06,4186.41
17:05:27, 869.06,4186.41
17:05:29, 869.06,4186.41
17:05:30, 869.07,4186.09
17:05:32, 869.03,4187.33
17:05:34, 869.09,4185.48
17:05:35, 869.02,4187.64
17:05:37, 869.01,4187.95
17:05:39, 869.04,4187.02
17:05:40, 869.07,4186.09
17:05:42, 869.02,4187.64
17:05:44, 869.07,4186.09
17:05:45, 869.02,4187.64
17:05:47, 869.01,4187.95
17:05:49, 869.03,4187.33
17:05:50, 869.02,4187.64
17:05:52, 868.99,4188.57
17:05:53, 869.04,4187.02
17:05:55, 869.03,4187.33
17:05:57, 869.05,4186.71
17:05:58, 869.05,4186.71
17:06:00, 869.01,4187.95
17:06:02, 869.04,4187.02
17:06:03, 869.03,4187.33
17:06:05, 869.02,4187.64
17:06:07, 869.00,4188.26
17:06:08, 869.05,4186.71
17:06:10, 869.05,4186.71
17:06:12, 869.03,4187.33
17:06:13, 869.06,4186.41
17:06:15, 869.04,4187.02
17:06:17, 869.01,4187.95
17:06:18, 869.04,4187.02
17:06:20, 869.07,4186.09
17:06:22, 869.02,4187.64
17:06:23, 869.07,4186.09
17:06:25, 869.07,4186.09
17:06:27, 869.00,4188.26
17:06:28, 869.06,4186.41
17:06:30, 869.07,4186.09
17:06:31, 869.04,4187.02
17:06:33, 869.06,4186.41
17:06:35, 869.00,4188.26
17:06:36, 869.02,4187.64
17:06:38, 869.08,4185.78
17:06:40, 869.02,4187.64
17:06:41, 868.96,4189.49
17:06:43, 869.04,4187.02
17:06:45, 869.03,4187.33
17:06:46, 869.04,4187.02
17:06:48, 869.05,4186.71
17:06:50, 869.04,4187.02
17:06:51, 869.03,4187.33
17:06:53, 869.00,4188.26
17:06:55, 869.04,4187.02
17:06:56, 868.99,4188.57
17:06:58, 869.01,4187.95
17:07:00, 869.07,4186.09
17:07:01, 869.05,4186.71
17:07:03, 869.03,4187.33
17:07:05, 869.02,4187.64
17:07:06, 869.01,4187.95
17:07:08, 869.05,4186.71
17:07:09, 869.04,4187.02
17:07:11, 868.99,4188.57
17:07:13, 869.05,4186.71
17:07:14, 869.04,4187.02
17:07:16, 869.04,4187.02
17:07:18, 869.01,4187.95
17:07:19, 869.04,4187.02
17:07:21, 869.04,4187.02
17:07:23, 869.06,4186.41
17:07:24, 869.01,4187.95
17:07:26, 869.03,4187.33
17:07:28, 869.07,4186.09
17:07:29, 869.01,4187.95
17:07:31, 869.05,4186.71
17:07:33, 869.04,4187.02
17:07:34, 869.06,4186.41
17:07:36, 869.03,4187.33
17:07:38, 869.06,4186.41
17:07:39, 869.02,4187.64
17:07:41, 869.04,4187.02
17:07:43, 869.04,4187.02
17:07:44, 869.06,4186.41
17:07:46, 869.01,4187.95
17:07:48, 869.04,4187.02
17:07:49, 869.03,4187.33
17:07:51, 869.02,4187.64
17:07:53, 869.03,4187.33
17:07:54, 869.06,4186.41
17:07:56, 869.00,4188.26
17:07:58, 869.06,4186.41
17:07:59, 869.04,4187.02
17:08:01, 869.00,4188.26
17:08:02, 868.97,4189.19
17:08:04, 869.05,4186.71
17:08:06, 869.01,4187.95
17:08:07, 868.98,4188.88
17:08:09, 869.00,4188.26
17:08:11, 869.00,4188.26
17:08:12, 869.00,4188.26
17:08:14, 869.01,4187.95
17:08:16, 869.05,4186.71
17:08:17, 869.03,4187.33
17:08:19, 869.06,4186.41
17:08:21, 868.98,4188.88
17:08:22, 869.02,4187.64
17:08:24, 869.01,4187.95
17:08:26, 869.05,4186.71
17:08:27, 869.05,4186.71
17:08:29, 868.95,4189.80
